source_file,ein,org_name,website,phone,tax_year,address_line1,city,state,zip,full_address,person_name,person_title,person_hours_per_week,person_role_type
202543089349303989_public.xml,753047002,COUNCIL FOR SUPPLIER DIVERSITY,N/A,8585372281,2024,10679 WESTVIEW PARKWAY 2ND FLOOR,San Diego,CA,92126,"10679 WESTVIEW PARKWAY 2ND FLOOR, San Diego, CA, 92126",BROOKE KEYSER,Director,1.00,form_990_section_a
202543089349303989_public.xml,753047002,COUNCIL FOR SUPPLIER DIVERSITY,N/A,8585372281,2024,10679 WESTVIEW PARKWAY 2ND FLOOR,San Diego,CA,92126,"10679 WESTVIEW PARKWAY 2ND FLOOR, San Diego, CA, 92126",DONNA RUFF,Director,1.00,form_990_section_a
202543089349303989_public.xml,753047002,COUNCIL FOR SUPPLIER DIVERSITY,N/A,8585372281,2024,10679 WESTVIEW PARKWAY 2ND FLOOR,San Diego,CA,92126,"10679 WESTVIEW PARKWAY 2ND FLOOR, San Diego, CA, 92126",RICHARD D MARKS,Secretary,1.00,form_990_section_a
202543089349303989_public.xml,753047002,COUNCIL FOR SUPPLIER DIVERSITY,N/A,8585372281,2024,10679 WESTVIEW PARKWAY 2ND FLOOR,San Diego,CA,92126,"10679 WESTVIEW PARKWAY 2ND FLOOR, San Diego, CA, 92126",RICHARD CHACON,Director,1.00,form_990_section_a
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",SARAH LIVIA BRIGHTWOOD,President,,business_officer
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",SARA LIVIA BRIGHTWOOD,President,1.00,officer_director_trustee_key_employee
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",MILENKO MATANOVIC,BOARD MEMBER,1.00,officer_director_trustee_key_employee
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",PENNY LIVINGSTON-STARK,Secretary,1.00,officer_director_trustee_key_employee
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",COLEEN LASSEGARD,BOARD MEMBER,1.00,officer_director_trustee_key_employee
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",ESTHER LEV,CFO,1.00,officer_director_trustee_key_employee
202543099349100134_public.xml,953655645,SZEKELY FAMILY FOUNDATION,N/A,,2024,1840 NEALE STREET,SAN DIEGO,CA,92103,"1840 NEALE STREET, SAN DIEGO, CA, 92103",BARBARA MERZ,BOARD MEMBER,1.00,officer_director_trustee_key_employee
202543099349101449_public.xml,332287626,SEEDS OF CHANGE FOUNDATION,,5756356218,2024,864 GRAND AVE NUM 54,SAN DIEGO,CA,92109,"864 GRAND AVE NUM 54, SAN DIEGO, CA, 92109",MARCUS SAFAR,PRESIDENT,,business_officer
202543099349101449_public.xml,332287626,SEEDS OF CHANGE FOUNDATION,,5756356218,2024,864 GRAND AVE NUM 54,SAN DIEGO,CA,92109,"864 GRAND AVE NUM 54, SAN DIEGO, CA, 92109",MARCUS SAFAR,PRESIDENT,0.00,officer_director_trustee_key_employee
202543099349101449_public.xml,332287626,SEEDS OF CHANGE FOUNDATION,,5756356218,2024,864 GRAND AVE NUM 54,SAN DIEGO,CA,92109,"864 GRAND AVE NUM 54, SAN DIEGO, CA, 92109",LAURA MELLONE,SECRETARY,0.00,officer_director_trustee_key_employee
202543099349101449_public.xml,332287626,SEEDS OF CHANGE FOUNDATION,,5756356218,2024,864 GRAND AVE NUM 54,SAN DIEGO,CA,92109,"864 GRAND AVE NUM 54, SAN DIEGO, CA, 92109",GEORGIA GOAD,CHIEF FINANCIAL OFFICER,0.00,officer_director_trustee_key_employee
202543099349201309_public.xml,841693220,PACIFIC SOUTHWEST AAU,WWW.AAUPACIFICSOUTHWEST.ORG,6199770774,2024,6731 TOWN VIEW TERRACE,SAN DIEGO,CA,92120,"6731 TOWN VIEW TERRACE, SAN DIEGO, CA, 92120",MICHAEL BRUNKER,GOVERNOR,,business_officer
202543099349202619_public.xml,920900648,GOLDEN HILL K-8 PARENT TEACHER ORGANIZATION,,,2024,1240 33RD ST,SAN DIEGO,CA,921022409,"1240 33RD ST, SAN DIEGO, CA, 921022409",Meaghan Hundley,President,,business_officer
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Cindy Grossman,Executive Director,,business_officer
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Cindy Grossman,Executive Director,040.00,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Julia Kitts,Board President,000.50,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Steve Throop,Board Treasurer,000.50,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Claudia Obertreis,Board Secretary,000.25,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Amy Hsiao,Director,000.25,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Monica Simone,Director,000.25,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Iliana Paulin,Director,000.25,form_990_section_a
202543099349302784_public.xml,330724932,Kids Turn San Diego,www.kidsturnsd.org,8585210027,2024,4909 Murphy Canyon Rd STE 515,San Diego,CA,921234301,"4909 Murphy Canyon Rd STE 515, San Diego, CA, 921234301",Mark Hansen,Director,000.25,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",EUN S SUH,TREASURER,,business_officer
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",PAUL SUH,PRESIDENT,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",WILLIAM M LIU,SECRETARY,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",EUN S SUH,TREASURER,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",CRIS K O'NEALL,VICE EXECUTI,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",SUN PAE,COMMUNICATIO,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",JASON LEE,OPERATION DI,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",ELEANOR MA LEE,SCHOOL DIR,,form_990_section_a
202543099349303464_public.xml,330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,8587487001,2024,12496 CREEKVIEW DR,SAN DIEGO,CA,92128,"12496 CREEKVIEW DR, SAN DIEGO, CA, 92128",ETHAN O'NEALL,PROGRAM DIR,,form_990_section_a
202543109339301324_public.xml,330018262,Rancho Bernardo Senior Services,,8584872640,2024,16769 Bernardo Center Dr K-14,San Diego,CA,92128,"16769 Bernardo Center Dr K-14, San Diego, CA, 92128",Linda Parise,Treasurer,,business_officer
202543109349201484_public.xml,920793846,EVERYBODY ONE,WWW.EVERYBODYONE.ORG,,2024,5024 12 SANTA CRUZ AVE,SAN DIEGO,CA,92107,"5024 12 SANTA CRUZ AVE, SAN DIEGO, CA, 92107",JEFFREY GOTTLIEB,CEO,,business_officer
202543109349202284_public.xml,950801534,Free and Accepted Masons of CA S W Hackett 574,,8582294480,2024,1561 Camino Del Rio S,San Diego,CA,921083601,"1561 Camino Del Rio S, San Diego, CA, 921083601",DIMITER LYAKOV,Secretary,,business_officer
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",AHMED SAHID,DIRECTOR,,business_officer
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",AHMED SAHID,DIRECTOR,60.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",MUSTAFA SAHID,Director of Operation,40.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",CINDY ASOL,Office Manager,40.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",HASSAN ABDIRAHMAN,Director of Economic Development,40.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",NAJLA IBRAHIM,Director of Health and Wellness,40.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",ABDI MOHAMOUD,Trustee,2.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",ABDIKADIR OSMAN,Trustee,3.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",ISMAHAN ABDULLAHI,Trustee,2.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",MARKIE ESMAILIAN,Trustee,2.00,form_990_section_a
202543109349302209_public.xml,912065038,SOMALI FAMILY SERVICE OF SAN DIEGO,,6192655821,2024,P O BOX 15833,SAN DIEGO,CA,92175,"P O BOX 15833, SAN DIEGO, CA, 92175",ABUKAR HUSSEIN,Trustee,2.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Dr Donald Owens,Director,,business_officer
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Alberto Melchor,Director,40.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Jimmy Marcelin,Director,40.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Jeannetta Watson,Secretary,30.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Dr Donald Owens,President,30.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Elise Durandisse,Director,32.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Rev Dr John Lurvey,Director,1.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Dr Mary Baker,Director,10.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Lee Barken,Director,4.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Becky Innocent,Director,1.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Rev Kim Ports,Director,2.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Dr Kay Gilbert,Director,2.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Kent Raysin,Director,1.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Wismick St Jean,Director,1.00,form_990_section_a
202543109349302739_public.xml,951756412,Christ United Methodist Ministry Ce,N/A,6197231371,2024,3295 Meade Ave,San Diego,CA,92116,"3295 Meade Ave, San Diego, CA, 92116",Susan Naslund,Director,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",LIV LARSSON,VP-FINANCE,,business_officer
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",NIKKI ESMAILI,PRESIDENT,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",ELYSIA BURDEN,VICE PRESIDENT,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",LIV LARSSON,VP-FINANCE,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",BROOKE BARROS,VP-EVENTS & PROGRAMMING,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",OLIVIA VAN WINKLE,VP-INCLUSION,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",STEFFI YOUNG,VP-LEARNING & DEVELOPMENT,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",ALEX WERNER,VP-RECRUITMENT & MARKETING,1.00,form_990_section_a
202543109349302939_public.xml,951809267,KAPPA DELTA - BETA RHO CHAPTER,SDSU.KAPPADELTA.ORG,9017481897,2024,5066 COLLEGE AVENUE,SAN DIEGO,CA,92115,"5066 COLLEGE AVENUE, SAN DIEGO, CA, 92115",ABBY HUHN,PANHELLENIC DELEGATE,1.00,form_990_section_a
202543119339301204_public.xml,010549309,THE ROBERTS FOUNDATION,,8589223893,2024,4640 CASS STREET PO BOX 9059,SAN DIEGO,CA,92169,"4640 CASS STREET PO BOX 9059, SAN DIEGO, CA, 92169",DIANE BAYLESS ROBERTS,TRUSTEE,,business_officer
202543119349101044_public.xml,566647024,THE MANGLABEN CHIMANBHAI PATEL | FAMILY FOUNDATION,N/A,6022950504,2024,13710 CANYON LOOP TRAIL,SAN DIEGO,CA,92130,"13710 CANYON LOOP TRAIL, SAN DIEGO, CA, 92130",RITESH PATEL,TRUSTEE,,business_officer
202543119349101044_public.xml,566647024,THE MANGLABEN CHIMANBHAI PATEL | FAMILY FOUNDATION,N/A,6022950504,2024,13710 CANYON LOOP TRAIL,SAN DIEGO,CA,92130,"13710 CANYON LOOP TRAIL, SAN DIEGO, CA, 92130",RITESH PATEL,CO-TRUSTEE,1.00,officer_director_trustee_key_employee
202543119349101044_public.xml,566647024,THE MANGLABEN CHIMANBHAI PATEL | FAMILY FOUNDATION,N/A,6022950504,2024,13710 CANYON LOOP TRAIL,SAN DIEGO,CA,92130,"13710 CANYON LOOP TRAIL, SAN DIEGO, CA, 92130",PRIYA PATEL,CO-TRUSTEE,1.00,officer_director_trustee_key_employee
202543119349101044_public.xml,566647024,THE MANGLABEN CHIMANBHAI PATEL | FAMILY FOUNDATION,N/A,6022950504,2024,13710 CANYON LOOP TRAIL,SAN DIEGO,CA,92130,"13710 CANYON LOOP TRAIL, SAN DIEGO, CA, 92130",SHIRISH PATEL,CO-TRUSTEE,1.00,officer_director_trustee_key_employee
202543119349101044_public.xml,566647024,THE MANGLABEN CHIMANBHAI PATEL | FAMILY FOUNDATION,N/A,6022950504,2024,13710 CANYON LOOP TRAIL,SAN DIEGO,CA,92130,"13710 CANYON LOOP TRAIL, SAN DIEGO, CA, 92130",RAMILA PATEL,CO-TRUSTEE,1.00,officer_director_trustee_key_employee
202543119349201754_public.xml,922108211,OpenROAD Initiative Inc,N/A,4084890269,2024,7770 REGENTS RD,SAN DIEGO,CA,92122,"7770 REGENTS RD, SAN DIEGO, CA, 92122",ATHANASIUS SPYROU,CHIEF EXECUTIVE OFFICER,,business_officer
202543119349202209_public.xml,260418777,DS ACTION,www.DOWNSYNDROMEACTION.org,6196944615,2024,PO BOX 23453,SAN DIEGO,CA,92193,"PO BOX 23453, SAN DIEGO, CA, 92193",MICHAEL HANK,Treasurer,,business_officer
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",MARTHA KHOURY,Treasurer,,business_officer
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",SCOTT LEWIS,President,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",NATE SMITH,Vice President,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",JILL WYATT,Past President,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",KRISTY KIRK,Director,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",MICHELE BARANSKI,Secretary,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",ALEXA FLYNN,Director,10.00,form_990_section_a
202543119349302179_public.xml,330587871,PENINSULA YOUTH SOFTBALL ASSOCIATION,PENINSULAYOUTHSOFTBALL.COM,6199902149,2024,PO BOX 7271,SAN DIEGO,CA,92167,"PO BOX 7271, SAN DIEGO, CA, 92167",MARTHA KHOURY,Treasurer,10.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",FARIBA BABAKHANI-Ghazi,Treasurer,,business_officer
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",PARNIAN BADII,BOARD MEMBER,20.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",Ali Sadr,BOARD MEMBER,30.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",FARIBA BABAKHANI-Ghazi,Treasurer,30.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",MARSHIA hashemi,board member,5.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",SOHEIL BIGDELI,Secretary,10.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",shahla salah,board member,5.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",mohammad ayari,BOARD MEMBER,5.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",HAMID RAFIZADEH,BOARD MEMBER,20.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",SARA TAGHAVI,Vice President,10.00,form_990_section_a
202543119349302389_public.xml,330373404,PERSIAN CULTURAL CENTER,WWW.PCCUS.ORG,8585529355,2024,6790 TOP GUN STREET 7,SAN DIEGO,CA,92121,"6790 TOP GUN STREET 7, SAN DIEGO, CA, 92121",SARA ALAVI,BOARD MEMBER,5.00,form_990_section_a
