OID_,FacilityType,FacilityNumber,FacilityName,Licensee,FacilityEmail,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityCity,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,ComplaintTypeA,ComplaintTypeB,TotalAllegations,InconclusiveAllegations,SubstantiatedAllegations,UnsubstantiatedAllegations,UnfoundedAllegations,POINT_X,POINT_Y
260,RESIDENTIAL CARE ELDERLY,374602352.000000000000000,AERIE MEADOWS CARE HOME,MENZIE LILLIAN J.,,LILLIAN MENZIE,(619) 659-1577,5610 DEHESA ROAD,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,12/18/2006 0:00:00,10/5/2021 0:00:00,10/5/2021 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6383040.000000000000000,1869690.000000000000000
261,RESIDENTIAL CARE ELDERLY,374602369.000000000000000,"GOLDEN LIVING HEALTH MANAGEMENT, INC.","GOLDEN LIVING HEALTH MANAGEMENT, INC.",,ROCIO GRANDA,(619) 222-1109,3223 DUKE STREET,SAN DIEGO,CA,92110.000000000000000,SAN DIEGO,8.000000000000000,113.000000000000000,LICENSED,3/26/2007 0:00:00,,12/17/2025 0:00:00,3.000000000000000,51.000000000000000,25.000000000000000,79.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,6.000000000000000,6.000000000000000,13.000000000000000,91.000000000000000,0.000000000000000,19.000000000000000,69.000000000000000,3.000000000000000,6263974.000000000000000,1855110.000000000000000
262,RESIDENTIAL CARE ELDERLY,374602372.000000000000000,STAR RESIDENTIAL,"BALBUENA, JOSE L.",,ALBERT SOUZA,(858) 622-1933,4469 ROBBINS STREET,SAN DIEGO,CA,92122.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,9/1/2006 0:00:00,,9/5/2025 0:00:00,3.000000000000000,4.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,6270738.000000000000000,1892579.000000000000000
263,RESIDENTIAL CARE ELDERLY,374602382.000000000000000,PARADISE HOME CARE,SAN JOAQUIN ASSISTED LIVING LLC,,"INOCENCIO, REMEDIOS",(760) 754-2774,4478 SAN JOAQUIN STREET,OCEANSIDE,CA,92057.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,1/11/2007 0:00:00,,12/10/2025 0:00:00,4.000000000000000,2.000000000000000,3.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,6235810.000000000000000,2034420.000000000000000
264,RESIDENTIAL CARE ELDERLY,374602397.000000000000000,GOLDEN RETREAT - SENIOR RESIDENTIAL CARE,"DAMJANOVICH, DONNA",,"DAMJANOVICH, DONNA",(760) 295-7435,1119 WARMLANDS AVENUE,VISTA,CA,92084.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,11/27/2006 0:00:00,7/18/2022 0:00:00,11/8/2021 0:00:00,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6268266.000000000000000,2022983.000000000000000
265,RESIDENTIAL CARE ELDERLY,374602406.000000000000000,CARLSBAD ELDER CARE,TWILIGHT INC.,,JASNA POPOVICH,(760) 729-9800,1840 BIENVENIDA CIR,CARLSBAD,CA,92008.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,1/9/2007 0:00:00,,12/2/2025 0:00:00,4.000000000000000,1.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6235879.000000000000000,1997828.000000000000000
266,RESIDENTIAL CARE ELDERLY,374602416.000000000000000,MAGNOLIA GUEST HOME,MAGNOLIA GUEST HOME,,"YOON, PATRICIA",(619) 420-7033,164 OLD RANCH RD,CHULA VISTA,CA,91910.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,2/1/2007 0:00:00,8/28/2024 0:00:00,2/21/2024 0:00:00,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6312179.000000000000000,1813802.000000000000000
267,RESIDENTIAL CARE ELDERLY,374602452.000000000000000,AMBASSADOR SENIOR RETREAT I,AMBASSADOR SENIOR RETREAT LLC,,"DIWA, PAUL CHRISTOPHER",(858) 564-9490,8235 HYDRA LANE,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,3/7/2007 0:00:00,1/14/2025 0:00:00,7/16/2025 0:00:00,2.000000000000000,3.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,9.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,6286705.000000000000000,1915739.000000000000000
268,RESIDENTIAL CARE ELDERLY,374602454.000000000000000,LA COSTA HEIGHTS LIVING CARE,"LA COSTA HEIGHTS, INC.",,LINDU NAPITUPULU,(760) 635-2870,7626 GALLEON WAY,CARLSBAD,CA,92009.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,1/12/2007 0:00:00,,12/6/2024 0:00:00,3.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6256591.000000000000000,1975711.000000000000000
269,RESIDENTIAL CARE ELDERLY,374602472.000000000000000,SUN AND SEA ASSISTED LIVING,"SUN AND SEA ASSISTED LIVING, LLC",,"AGUSTIN, MHEL J",(619) 429-0633,740 SEVENTH STREET,IMPERIAL BEACH,CA,91932.000000000000000,SAN DIEGO,8.000000000000000,32.000000000000000,LICENSED,11/13/2007 0:00:00,,11/20/2025 0:00:00,4.000000000000000,1.000000000000000,6.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6294176.000000000000000,1793102.000000000000000
270,RESIDENTIAL CARE ELDERLY,374602479.000000000000000,AGAPE SENIOR CARE,"BURCA, ANGELA",,ANGELA BURCA,(760) 207-2645,193 PLUMOSA STREET,OCEANSIDE,CA,92058.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,6/27/2007 0:00:00,4/1/2024 0:00:00,12/8/2023 0:00:00,2.000000000000000,0.000000000000000,8.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6231200.000000000000000,2033833.000000000000000
271,RESIDENTIAL CARE ELDERLY,374602480.000000000000000,"SAGE GARDEN AT RANCHO BERNARDO, THE","SAGE GARDEN AT RANCHO BERNARDO, LLC, THE",,MARY JANE ESTILLER,(858) 716-3947,12295 FRONTERA RD,SAN DIEGO,CA,92128.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,7/25/2007 0:00:00,,6/5/2025 0:00:00,4.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6311873.000000000000000,1952027.000000000000000
272,RESIDENTIAL CARE ELDERLY,374602492.000000000000000,OLIEVA HOME FOR SENIORS,"AKM CARE SERVICES, INC.",,EVA R. CAC,(858) 695-8132,8825 STANWELL STREET,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,7/25/2007 0:00:00,4/11/2025 0:00:00,4/10/2025 0:00:00,3.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6290445.000000000000000,1912767.000000000000000
273,RESIDENTIAL CARE ELDERLY,374602505.000000000000000,MELROSE PLACE,"DOMILOS, NORISA",,NORISA DOMILOS,(760) 643-0499,906 STRAWBERRY HILL LANE,VISTA,CA,92084.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,4/29/2007 0:00:00,,4/16/2025 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6261777.000000000000000,2034304.000000000000000
274,RESIDENTIAL CARE ELDERLY,374602528.000000000000000,ANSHIN HOME CARE,"ANSHIN AND SHOURI, INC.",,"TODA, KUNINOBU",(619) 867-2341,9412 HILMER DRIVE,LA MESA,CA,91942.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/22/2007 0:00:00,7/17/2024 0:00:00,7/17/2024 0:00:00,2.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6332790.000000000000000,1865049.000000000000000
275,RESIDENTIAL CARE ELDERLY,374602565.000000000000000,AVOCADO CREEK,"AVOCADO CREEK, INC.",,MARIJA BANOVIC,(760) 822-5860,1080 AVOCADO AVE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,12.000000000000000,LICENSED,11/8/2007 0:00:00,,12/16/2024 0:00:00,3.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,6302133.000000000000000,1992909.000000000000000
276,RESIDENTIAL CARE ELDERLY,374602567.000000000000000,WOODLAND GARDEN RESIDENTIAL CARE II,"ENCABO, BENITO R & HELEN D",,BENITO ENCABO,(760) 294-5728,1709 KATY PLACE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,12/17/2007 0:00:00,,12/23/2025 0:00:00,4.000000000000000,3.000000000000000,4.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,6294252.000000000000000,2000882.000000000000000
277,RESIDENTIAL CARE ELDERLY,374602571.000000000000000,OAK RANCH HOUSE,"STANOYLOVIC, MARIJA",,"STANOYLOVIC, MARIJA",(760) 297-1091,10449 OAK RANCH PLACE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,12/17/2007 0:00:00,,12/4/2024 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6299262.000000000000000,2024119.000000000000000
278,RESIDENTIAL CARE ELDERLY,374602580.000000000000000,BOSWORTH GARDENS RCFE II,"JONES, DYAN ROSE & KEVIN DANIEL",,"JONES, DYNA ROSE",(619) 938-2900,793 WICHITA AVENUE,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,10/17/2007 0:00:00,3/15/2022 0:00:00,1/12/2024 0:00:00,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,6354919.000000000000000,1866237.000000000000000
279,RESIDENTIAL CARE ELDERLY,374602589.000000000000000,MARY KATHERINE'S COTTAGE,"KELSCH, ALVIDALE A. & JOSEPH F.",,ROSALINA BAUN,(760) 415-6348,1889 ALMAGRO LANE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,10/18/2007 0:00:00,2/14/2023 0:00:00,10/24/2022 0:00:00,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6297812.000000000000000,1999600.000000000000000
280,RESIDENTIAL CARE ELDERLY,374602591.000000000000000,CASA PRIMAVERA,RODOLFO CHAVEZ PADILLA & LUZ MARIA CHAVEZ,,"CHAVEZ, RODOLFO JR",(619) 717-3128,848 FELICITA AVE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,11/28/2007 0:00:00,,10/8/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6330643.000000000000000,1839998.000000000000000
281,RESIDENTIAL CARE ELDERLY,374602598.000000000000000,GOLDEN SUNSET RESIDENTIAL II,BO-MARG LLC,,MIGUEL A MALONE,(619) 677-2864,7029 HILLSBORO STREET,SAN DIEGO,CA,92120.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/30/2007 0:00:00,8/3/2022 0:00:00,8/3/2022 0:00:00,1.000000000000000,1.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6308112.000000000000000,1871947.000000000000000
282,RESIDENTIAL CARE ELDERLY,374602620.000000000000000,"PINE TREE HOME, LLC","PINE TREE HOME, LLC",,"SIMSUANGCO, LEONARDO",(619) 310-6966,4603 RAINIER AVENUE,SAN DIEGO,CA,92120.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/30/2008 0:00:00,,5/20/2025 0:00:00,5.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,6301801.000000000000000,1868117.000000000000000
283,RESIDENTIAL CARE ELDERLY,374602634.000000000000000,LA COSTA GOLDEN CARE,"ZEZELJ, LJILJANA",,"ZEZELJ, LJILJANA",(760) 438-8848,2830 CAZADERO DRIVE,CARLSBAD,CA,92009.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,7/24/2008 0:00:00,,5/22/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6257750.000000000000000,1983801.000000000000000
284,RESIDENTIAL CARE ELDERLY,374602643.000000000000000,MEADOW CREEK VILLA,"AMERICARE HEALTH ENTERPRISES, INC.",,"KARPAL, VINOD",(619) 277-8868,11443 MEADOW CREEK ROAD,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,4/14/2008 0:00:00,,4/17/2025 0:00:00,3.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,6345912.000000000000000,1856843.000000000000000
285,RESIDENTIAL CARE ELDERLY,374602645.000000000000000,BUENA CREEK RESIDENTIAL CARE,"ILICH, VESNA",,"ILICH, VESNA",(760) 295-3630,3008 BUENA CREEK ROAD,VISTA,CA,92084.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,8/27/2008 0:00:00,8/30/2022 0:00:00,8/29/2022 0:00:00,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6273271.000000000000000,2013834.000000000000000
286,RESIDENTIAL CARE ELDERLY,374602653.000000000000000,AEGIS ASSISTED LIVING AT SHADOWRIDGE,AEGIS SENIOR COMMUNITIES LLC,,LANCE SHENK,(760) 806-3600,1440 SOUTH MELROSE DRIVE,OCEANSIDE,CA,92056.000000000000000,SAN DIEGO,8.000000000000000,95.000000000000000,LICENSED,9/22/2008 0:00:00,,11/20/2025 0:00:00,4.000000000000000,6.000000000000000,14.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,4.000000000000000,4.000000000000000,0.000000000000000,6255239.000000000000000,2007836.000000000000000
287,RESIDENTIAL CARE ELDERLY,374602662.000000000000000,GLORIA'S GARDEN,"TUNCO, EVELYN",,"TUNCO, EVELYN",(760) 536-9238,1777 PINNACLE COURT,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,5.000000000000000,CLOSED,9/22/2008 0:00:00,10/11/2024 0:00:00,10/11/2024 0:00:00,3.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6254754.000000000000000,2005098.000000000000000
288,RESIDENTIAL CARE ELDERLY,374602667.000000000000000,SAGE COTTAGE,"WINTERS, KEVIN & KARI",,"WINTERS, KEVIN & KARI",(858) 748-5415,16925B DEER HILL ESTATES,LAKESIDE,CA,92040.000000000000000,SAN DIEGO,8.000000000000000,5.000000000000000,CLOSED,6/25/2008 0:00:00,3/1/2022 0:00:00,3/20/2024 0:00:00,1.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,6343023.000000000000000,1926392.000000000000000
289,RESIDENTIAL CARE ELDERLY,374602679.000000000000000,GOLDEN HEARTS HOME CARE,"MACAPAGAL, ESTRELLA",,"MACAPAGAL, ESTRELLA",(858) 433-7338,10197 SPRING MANOR COURT,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,5/12/2009 0:00:00,,7/7/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6290189.000000000000000,1909706.000000000000000
290,RESIDENTIAL CARE ELDERLY,374602689.000000000000000,GEORGINA BOARD AND CARE #2,"TORRES, RAYMOND E. & ANGELICA B.",,RACHEL VICTA,(619) 934-4049,514 2ND AVENUE,CHULA VISTA,CA,91910.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,10/8/2008 0:00:00,,10/13/2025 0:00:00,5.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6308271.000000000000000,1811747.000000000000000
291,RESIDENTIAL CARE ELDERLY,374602691.000000000000000,SAN PASQUAL VILLA,"RCF MANAGEMENT GROUP, LLC",,MICHAEL MORAN,(760) 745-8455,2092 HEIGHTS COURT,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,5/29/2008 0:00:00,1/17/2024 0:00:00,1/29/2024 0:00:00,2.000000000000000,1.000000000000000,3.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6319310.000000000000000,1983578.000000000000000
292,RESIDENTIAL CARE ELDERLY,374602704.000000000000000,RIGHT CHOICE SENIOR LIVING,RIGHT CHOICE SENIOR LIVING LLC,,TODD BROOKS,(619) 246-2003,6354 CASCADE ST,SAN DIEGO,CA,92122.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,6/20/2008 0:00:00,,5/7/2025 0:00:00,4.000000000000000,2.000000000000000,4.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,6267227.000000000000000,1892038.000000000000000
293,RESIDENTIAL CARE ELDERLY,374602712.000000000000000,ANNE'S PLACE IV,"OSBORNE, ANA S.",,DEARME DOVERTE,(760) 233-5878,2870 WANEK ROAD,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,10.000000000000000,LICENSED,7/21/2008 0:00:00,,7/25/2024 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321046.000000000000000,1997893.000000000000000
294,RESIDENTIAL CARE ELDERLY,374602747.000000000000000,MARY KRYSTAL HOME,MARY KRYSTAL HOME LLC,,LEONORA PULLIN,(619) 267-3625,2361 MONTCLIFF ROAD,SAN DIEGO,CA,92139.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,9/30/2009 0:00:00,9/24/2024 0:00:00,9/24/2024 0:00:00,2.000000000000000,8.000000000000000,3.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,16.000000000000000,0.000000000000000,4.000000000000000,12.000000000000000,0.000000000000000,6320901.000000000000000,1829697.000000000000000
295,RESIDENTIAL CARE ELDERLY,374602751.000000000000000,DEL CERRO MANOR III,"NONA ASSISTED LIVING MANAGEMENT, INC.",,"BARTH, BENJAMIN",(619) 713-5193,6655 CRAMPTON COURT,SAN DIEGO,CA,92119.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,10/9/2008 0:00:00,,10/10/2025 0:00:00,4.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6318830.000000000000000,1871256.000000000000000
296,RESIDENTIAL CARE ELDERLY,374602755.000000000000000,HOLY ROSARY RESIDENCE,"ANNA MARIA, INC.",,"LEE, ELIZABETH",(619) 582-2422,5651 DOROTHY WAY,SAN DIEGO,CA,92115.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,2/17/2010 0:00:00,12/30/2020 0:00:00,6/30/2021 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6308694.000000000000000,1860052.000000000000000
297,RESIDENTIAL CARE ELDERLY,374602757.000000000000000,RENOWN CARE II,"STUMAN, DIMITRI & TANYA",,"MCCLURE, WILLIAM",(619) 795-2843,7010 JACKSON DRIVE,SAN DIEGO,CA,92119.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,3/12/2009 0:00:00,2/23/2021 0:00:00,3/13/2019 0:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321353.000000000000000,1870583.000000000000000
298,RESIDENTIAL CARE ELDERLY,374602768.000000000000000,MINDFUL LIVING RCFE,"AGUILO, ALEXANDER MANALO",,"ROLI T. VIZON, JR.",(619) 434-7826,147 TASMAN PLACE,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,4/14/2009 0:00:00,,4/2/2025 0:00:00,3.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,6317195.000000000000000,1835130.000000000000000
299,RESIDENTIAL CARE ELDERLY,374602769.000000000000000,BELLEVUE VILLA,"ALLIED CARE, LLC",,CAROLINA S DIZON,(760) 294-8086,2080 HEIGHTS COURT,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,9/14/2009 0:00:00,4/16/2025 0:00:00,4/11/2025 0:00:00,4.000000000000000,2.000000000000000,9.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,6318945.000000000000000,1983630.000000000000000
300,RESIDENTIAL CARE ELDERLY,374602775.000000000000000,EL NORTE HOME CARE CO.,EL NORTE HOME CARE CO.,,"RAMIREZ, JOSE RICARDO",(858) 610-4098,1897 E. EL NORTE PKWY,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,7.000000000000000,LICENSED,1/7/2009 0:00:00,,11/4/2025 0:00:00,3.000000000000000,3.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,6312696.000000000000000,1998905.000000000000000
